  PERMNO        date           msft        vwretd        ewretd        sprtrn
   10107    20021107      -0.017885     -0.021772     -0.010876     -0.022852
   10107    20021108      -0.016247     -0.008825     -0.003371     -0.008763
   10107    20021111      -0.022504     -0.020447     -0.014164     -0.020732
   10107    20021112       0.012068      0.008295      0.008828      0.007715
   10107    20021113       0.015594     -0.000286      0.000303     -0.000476
   10107    20021114       0.029444      0.024055      0.017255      0.024634
   10107    20021115      -0.005264      0.006032      0.002716      0.006149
   10107    20021118      -0.014817     -0.009043     -0.001622     -0.010409
   10107    20021119      -0.017726     -0.004532     -0.003086     -0.004021
   10107    20021120       0.032082      0.018458      0.015659      0.019415
   10107    20021121       0.021547      0.021225      0.018407      0.021452
   10107    20021122       0.006570     -0.001961      0.005707     -0.003438
   10107    20021125       0.000172      0.003407      0.011775      0.002504
   10107    20021126      -0.022840     -0.019730     -0.005681     -0.020978
   10107    20021127       0.020738      0.027208      0.021848      0.027986
   10107    20021129      -0.006887     -0.002591      0.004977     -0.002727
   10107    20021202       0.000173     -0.000059      0.003977     -0.001901
   10107    20021203      -0.016987     -0.014827     -0.009906     -0.014745
   10107    20021204      -0.002998     -0.003824     -0.004973     -0.003454
   10107    20021205      -0.021224     -0.010754     -0.005963     -0.012010
   10107    20021206       0.002349      0.005748      0.002654      0.006266
   10107    20021209      -0.034974     -0.021671     -0.018128     -0.022176
   10107    20021210       0.008967      0.014142      0.008876      0.013957
   10107    20021211       0.012035      0.000958      0.001548      0.000564
   10107    20021212      -0.008965     -0.002190      0.001730     -0.003724
   10107    20021213      -0.030829     -0.013072     -0.009734     -0.013432
   10107    20021216       0.037714      0.021636      0.009171      0.023519
   10107    20021217      -0.002203     -0.007767     -0.005430     -0.008139
   10107    20021218      -0.015269     -0.013188     -0.012766     -0.013145
   10107    20021219      -0.007846     -0.006748     -0.004199     -0.007709
   10107    20021220      -0.001318      0.011626      0.004411      0.013005
   10107    20021223       0.018100      0.002615      0.001974      0.001820
   10107    20021224      -0.003315     -0.004798      0.001012     -0.005471
   10107    20021226      -0.008008     -0.001640      0.002201     -0.003149
   10107    20021227      -0.007867     -0.015066     -0.005237     -0.016029
   10107    20021230      -0.004153      0.003483     -0.003508      0.004558
   10107    20021231      -0.019905      0.001785      0.010114      0.000489
   10107    20030102       0.039072      0.030452      0.019650      0.033200
   10107    20030103       0.001303     -0.000338      0.002080     -0.000484
   10107    20030106       0.018219      0.020190      0.013205      0.022474
   10107    20030107       0.018806     -0.006518     -0.001248     -0.006545
   10107    20030108      -0.027957     -0.013260     -0.006641     -0.014086
   10107    20030109       0.028945      0.018155      0.013169      0.019397
   10107    20030110       0.001971      0.000584      0.004003     -0.000011
   10107    20030113       0.008405     -0.001120      0.001845     -0.001412
   10107    20030114       0.010286      0.005332      0.007405      0.005830
   10107    20030115      -0.012287     -0.012338     -0.002847     -0.014426
   10107    20030116      -0.016350     -0.002893      0.000278     -0.003942
   10107    20030117      -0.070280     -0.013853     -0.009388     -0.014017
   10107    20030121      -0.002526     -0.015314     -0.007848     -0.015702
   10107    20030122      -0.006429     -0.008939     -0.003619     -0.010432
   10107    20030123       0.025098      0.010001      0.006407      0.010224
   10107    20030124      -0.046480     -0.026121     -0.013736     -0.029233
   10107    20030127      -0.013641     -0.016344     -0.014203     -0.016160
   10107    20030128      -0.007118      0.011880      0.007776      0.013050
   10107    20030129       0.022327      0.006300      0.002176      0.006779
   10107    20030130      -0.033460     -0.020069     -0.010819     -0.022849
   10107    20030131      -0.016169      0.012656      0.007724      0.013130
   10107    20030203       0.023177      0.003553     -0.001581      0.005399
   10107    20030204      -0.025535     -0.012517     -0.005435     -0.014088
   10107    20030205      -0.007608     -0.004550     -0.001873     -0.005435
   10107    20030206       0.009796     -0.006254     -0.004201     -0.006449
   10107    20030207      -0.017714     -0.010230     -0.008207     -0.010094
   10107    20030210       0.017175      0.006078      0.002065      0.007569
   10107    20030211      -0.019840     -0.006161     -0.002401     -0.008098
   10107    20030212       0.000000     -0.012211     -0.009056     -0.012687
   10107    20030213       0.011843     -0.001822     -0.005069     -0.001600
   10107    20030214       0.027878      0.018219      0.007774      0.021435
   10107    20030218       0.033540      0.019321      0.012795      0.019500
   10107    20030219      -0.014022     -0.006939     -0.004330     -0.007096
   10107    20030220      -0.015491     -0.007045      0.000068     -0.009501
   10107    20030221       0.019048      0.012361      0.007663      0.013224
   10107    20030224      -0.021942     -0.016699     -0.009060     -0.018381
   10107    20030225       0.004985      0.006280      0.001183      0.007195
   10107    20030226      -0.024390     -0.011317     -0.005578     -0.013141
   10107    20030227      -0.000847      0.011222      0.006534      0.011758
   10107    20030228       0.005089      0.004280      0.002400      0.004622
   10107    20030303      -0.006751     -0.006390     -0.002279     -0.007537
   10107    20030304      -0.019966     -0.013816     -0.007087     -0.015357
   10107    20030305       0.016038      0.007481     -0.000908      0.009562
   10107    20030306      -0.007253     -0.008136     -0.005656     -0.009339
   10107    20030307       0.012462      0.006951     -0.000818      0.008259
   10107    20030310      -0.025891     -0.022831     -0.013407     -0.025830
   10107    20030311      -0.006972     -0.007927     -0.003246     -0.008359
   10107    20030312       0.026327      0.002232     -0.002819      0.004321
   10107    20030313       0.054724      0.032048      0.018382      0.034457
   10107    20030314       0.007702      0.001428      0.001858      0.001647
   10107    20030317       0.043041      0.032616      0.017443      0.035427
   10107    20030318       0.004242      0.004911      0.006423      0.004242
   10107    20030319       0.010753      0.006766      0.003193      0.008737
   10107    20030320      -0.002660      0.003069      0.004272      0.001888
   10107    20030321       0.012190      0.021151      0.012870      0.022977
   10107    20030324      -0.048175     -0.032822     -0.018122     -0.035231
   10107    20030325       0.007908      0.011788      0.009332      0.012161
   10107    20030326      -0.009415     -0.004861     -0.002183     -0.005476
   10107    20030327      -0.008317     -0.000740      0.002096     -0.001644
   10107    20030328      -0.014776     -0.004283      0.001637     -0.005780
   10107    20030331      -0.018646     -0.015744     -0.004040     -0.017742
   10107    20030401       0.005783      0.010747      0.005803      0.012144
   10107    20030402       0.056263      0.024909      0.015608      0.026116
   10107    20030403       0.000389     -0.004769      0.001672     -0.005052
   10107    20030404      -0.024874      0.001555      0.001335      0.002738
   10107    20030407       0.003228      0.002208      0.006788      0.001229
   10107    20030408       0.016249     -0.001748     -0.002761     -0.001864
   10107    20030409      -0.039484     -0.011706     -0.002265     -0.014004
   10107    20030410       0.000814      0.005246      0.001808      0.006455
   10107    20030411      -0.015860     -0.002874     -0.000026     -0.003763
   10107    20030414       0.022727      0.017887      0.010061      0.019498
   10107    20030415      -0.005657      0.006341      0.005279      0.006303
   10107    20030416       0.012190     -0.010234     -0.001028     -0.012236
   10107    20030417       0.023685      0.015181      0.012428      0.015536
   10107    20030421      -0.011373     -0.000384      0.004999     -0.001757
   10107    20030422       0.021023      0.020175      0.012474      0.021704
   10107    20030423      -0.000777      0.008327      0.009150      0.008394
